Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20
cfd|0.000104868694574,weather|0.000104752060296,concave|5.38628822116e-05,runner|0.000109493740401,np-hard|0.000101904518359,intrusion|9.39064750782e-05,vocabulary|4.77241507483e-05,responder|3.97902006984e-05,co-occurrence|5.89533498078e-05,neighboring|0.000123352212117,sketch-based|5.48445331075e-05,generically|0.000113120133181,geodemographic|3.56300808262e-05,discriminative|7.46715213799e-05,cartographer|3.95868351944e-05,reorder|0.00011343068486,human-in-the-loop|0.000104062977662,adaptable|0.000120861955741,google|7.9299862416e-05,synthesizing|0.000100633546682
attitude|0.000104868692998,early|0.000104752057995,mobile|5.38618862654e-05,interrelation|0.00010949374036,nerve|0.000101904115414,provenance|9.39064135772e-05,reviewing|4.76652384375e-05,entropy|3.96964872604e-05,supervised|5.88833418875e-05,superiority|0.000123352212013,tubular|5.480666424e-05,covariate|0.000113119834985,contributor|3.56270257698e-05,explaining|7.46665983051e-05,nature|3.95637723198e-05,ever|0.000113430677338,supergraph|0.000104062451516,fly|0.00012086195567,ad-hoc|7.92998469012e-05,decoupling|0.00010063004724
decoupling|0.000104868692935,perceptually|0.000104752057124,expert'|5.38597183882e-05,8|0.000109493578939,24|0.000101903674632,cardiovascular|9.39063625126e-05,agenda|4.76464828379e-05,photon|3.96687559809e-05,plenoptic|5.8789809832e-05,characterise|0.000123352211639,planet|5.47252188523e-05,one-to-one|0.000113119778903,31|3.55926622866e-05,paraview|7.46656016638e-05,policy|3.95041745469e-05,confirm|0.000113430670298,strongly|0.000104062069553,prepared|0.000120861955646,bitmap|7.929763241e-05,elusive|0.000100630042421
get|0.000104868692738,detecting|0.000104752051862,uniquenes|5.38597182642e-05,visitation|0.000109493324728,shell|0.000101903117212,partitioned|9.39061055086e-05,preintegrated|4.7625553764e-05,gradually|3.9584660521e-05,assurance|5.87665707521e-05,placing|0.000123352210844,moderated|5.47230724274e-05,tracker|0.000113119615236,automate|3.55384508006e-05,router|7.46596912064e-05,interpretable|3.95022606346e-05,exploited|0.000113430640947,tailored|0.000104061684213,analytic|0.000120861955571,outbreak|7.92951436716e-05,internally|0.000100629763902
expose|0.000104868692724,commonly|0.000104752049967,deploy|5.3858659081e-05,bulk|0.000109493309536,annotation|0.000101903029329,flattening|9.39061009145e-05,intertwined|4.76247966614e-05,physiological|3.95726523385e-05,original|5.86745285637e-05,presence|0.000123352210734,redefining|5.47230724099e-05,trained|0.000113119339228,online|3.540996587e-05,light-weight|7.46564872642e-05,dye|3.9487141308e-05,seven|0.000113430631662,norm|0.000104061640923,presentation—general|0.000120861955528,nine|7.92947212297e-05,gestalt|0.000100628806379
space-efficient|0.000104868691531,move|0.000104752047299,time-based|5.38560224984e-05,object'|0.000109493256702,geo|0.000101902159126,inception|9.39059713671e-05,radiance|4.76143923409e-05,informally|3.95682390273e-05,aggregated|5.86678123126e-05,sketching|0.000123352210541,suppres|5.46236375403e-05,look-up|0.000113119248349,condensed|3.53203085989e-05,route|7.46560528429e-05,film|3.9486458575e-05,binding|0.000113430595078,disjoint|0.000104061470347,claim|0.000120861955496,predominant|7.92941673695e-05,neuroscientist|0.000100627692073
substantially|0.000104868690174,dominant|0.000104752042902,infectiou|5.38558035475e-05,latency|0.000109492967381,deploying|0.000101902157881,rounding|9.39050597168e-05,2002|4.76013489898e-05,wheel|3.94164465062e-05,multi-volume|5.86279538218e-05,march|0.0001233522102,basin|5.46182547653e-05,inspected|0.000113119232445,zero|3.52552182942e-05,techniques—interaction|7.46537342714e-05,non-destructive|3.94399217436e-05,clip|0.000113430584023,hardware-assisted|0.000104061467226,mine|0.000120861955377,worth|7.92892023253e-05,tractography|0.000100627225844
affected|0.000104868689648,capture|0.00010475203883,commonplace|5.38503373586e-05,robotic|0.000109492840386,physically-based|0.00010190112794,reflective|9.39050596364e-05,route|4.75991509553e-05,theorem|3.92189864818e-05,densely|5.86234544576e-05,consistently|0.000123352209627,artefact|5.4582994818e-05,somewhat|0.000113119145,homotopy|3.52398340591e-05,applications—information|7.46537342071e-05,interleaved|3.94274884635e-05,accessible|0.000113430581985,myriad|0.000104061467159,lagrangian|0.000120861955242,crowded|7.92892022788e-05,interestingnes|0.000100626842947
little|0.000104868688834,guarantee|0.000104752038242,proof|5.38408142074e-05,2002|0.000109492789162,ring|0.000101901049467,route|9.39048408645e-05,application-independent|4.75705202756e-05,hurricane|3.91164919452e-05,sweeping|5.86177787301e-05,connectednes|0.0001233522094,ml|5.45642346409e-05,semi-transparent|0.000113119037452,inference|3.51827283245e-05,gabor|7.4651851626e-05,extrapolate|3.94093971228e-05,novelty|0.000113430580754,underutilized|0.000104061129767,post|0.000120861955224,accessibility|7.92861768448e-05,stand|0.000100625620322
mosaic|0.000104868687805,applicability|0.000104752034626,interdependent|5.38371382415e-05,participating|0.000109492724702,obey|0.000101900876385,aware|9.39047524933e-05,geodemographic|4.75607355738e-05,neuroanatomical|3.90319101487e-05,error-prone|5.86170922527e-05,room|0.000123352209353,hiding|5.45500557477e-05,resolved|0.00011311894645,illustration-inspired|3.51484407757e-05,formalize|7.46514640258e-05,proportion|3.9377164151e-05,17|0.000113430575751,multiple-view|0.00010405975767,skin|0.000120861955078,chromatic|7.92855807615e-05,acyclic|0.000100625620293
one-to-one|0.000104868687685,deficiency|0.000104752033112,rearrange|5.38336345705e-05,interleaved|0.000109492686055,narrow|0.000101900734389,incur|9.39044661912e-05,finite|4.75184977355e-05,case-study|3.89062715052e-05,psychiatry|5.85656551399e-05,inspect|0.000123352208736,gave|5.45320722798e-05,asked|0.000113118931653,overview-first|3.51107501846e-05,hc|7.46499049935e-05,empower|3.93765840711e-05,collapsing|0.000113430573838,mixture|0.000104059728291,maximize|0.000120861955042,replicate|7.92853987387e-05,time-step|0.000100622413976
rational|0.000104868687174,variant|0.000104752032924,presidential|5.38331360224e-05,turbine|0.000109492631323,allocation|0.000101900656619,deferred|9.39040797847e-05,undo|4.74923206043e-05,society|3.88850726808e-05,ineffective|5.85434039947e-05,sense|0.000123352208509,paired|5.44818906422e-05,component-based|0.000113118754453,dye|3.50873164315e-05,gateway|7.46486455279e-05,vertical|3.93741308776e-05,populate|0.000113430567877,remedy|0.000104058967065,sonification|0.000120861955011,query-driven|7.92826068975e-05,passage|0.000100621987849
failed|0.000104868684462,differ|0.000104752028973,inference|5.38323929901e-05,extinction|0.000109492631248,integer|0.000101900397794,on-the-fly|9.3904027456e-05,everyday|4.74718354596e-05,quantified|3.88430089061e-05,coder|5.85433137773e-05,neurosurgery|0.000123352208377,rigorously|5.44609227381e-05,bursty|0.000113118678604,pipe|3.50108657181e-05,border|7.4648645517e-05,[21]|3.93710187221e-05,impossible|0.000113430562124,failing|0.000104058966963,complication|0.000120861954936,prioritized|7.92825268443e-05,3d-texture-based|0.000100621343969
photographic|0.000104868684321,clinically|0.000104752014647,bnt|5.38322012039e-05,questionnaire|0.000109492426547,vertex-based|0.000101900397741,standardized|9.39039370545e-05,flitter|4.74627679246e-05,stylized|3.88116178637e-05,application-independent|5.84958162021e-05,pointer|0.000123352208328,prefetching|5.44445601158e-05,supplementary|0.000113118450389,embassy|3.49855678639e-05,backbone|7.46486454753e-05,extraneou|3.9350297543e-05,scalability|0.000113430552157,weaknes|0.000104057658686,length|0.000120861954871,visibility-based|7.92825268443e-05,time-based|0.000100617974835
transformed|0.000104868684018,substructure|0.000104752009637,gestalt|5.38269173425e-05,widget|0.000109492372157,repository|0.000101900326282,expect|9.39037116915e-05,acces|4.74204488012e-05,grand|3.87017864494e-05,streaming|5.84723844704e-05,exceedingly|0.000123352208229,cached|5.43729551382e-05,deployment|0.000113118402255,proving|3.49693192453e-05,re-used|7.46456293349e-05,calculated|3.92048382263e-05,ray-tracing|0.000113430542647,geometry-based|0.000104056987497,framing|0.000120861954855,time-space|7.92821132479e-05,intuitivenes|0.000100617036623
drilling|0.000104868683282,minimization|0.000104752008012,gpu-based|5.38230940035e-05,conducting|0.000109492320575,non-destructive|0.000101899804894,pc-mrus|9.39035366647e-05,proposing|4.74093042127e-05,designing|3.85009934003e-05,classifier'|5.8462631767e-05,ga|0.000123352208003,streamgraph|5.43565150754e-05,time-coherent|0.000113118352701,seriou|3.4929305038e-05,messaging|7.46430397053e-05,gave|3.92006870226e-05,vicinity|0.00011343054154,sentiment|0.000104056947811,dividing|0.000120861954696,uploaded|7.9282113222e-05,[21]|0.000100614330728
neighbourhood|0.000104868682755,cause|0.000104752006071,fairing|5.3819632162e-05,diagnosi|0.000109492297448,visualization-driven|0.000101899804714,conduct|9.39029846673e-05,supplemented|4.73911296287e-05,laboriou|3.84774879598e-05,ordinal|5.84626317505e-05,former|0.000123352207193,thank|5.43417661188e-05,chance|0.000113118248656,space-|3.48732615941e-05,presentation—user|7.46430377456e-05,miscellaneou|3.91982141712e-05,pixel-oriented|0.000113430531735,zoomable|0.00010405689859,selective|0.000120861954493,physiological|7.92794885322e-05,comprehensibility|0.000100612853761
commercially|0.000104868682475,confusion|0.000104751997646,patient-specific|5.38183668398e-05,ring|0.000109492274289,geo-spatial|0.000101899780977,randomized|9.39028049235e-05,enterprise|4.73671385951e-05,middle|3.84320099428e-05,travel|5.8438389878e-05,realism|0.000123352206471,jittering|5.43268896509e-05,mortality|0.000113118234652,time-referenced|3.48732615941e-05,wiki|7.46430377117e-05,bit-stream|3.9183409114e-05,illustrative|0.000113430519687,converted|0.0001040559913,prototyping|0.000120861954397,x-ray|7.92793597118e-05,impeded|0.000100612853645
precision|0.000104868679956,shell|0.000104751997018,horizontal|5.38174085857e-05,indexed|0.000109492248692,human-computer|0.000101899737091,decisive|9.3902798773e-05,collapsed|4.73552972453e-05,follow-up|3.84131980345e-05,vocabulary|5.83145570265e-05,arise|0.000123352206331,exception|5.43150607213e-05,cancer|0.000113118077807,jittering|3.47857885138e-05,horizontally|7.46426015815e-05,object-oriented|3.91438417142e-05,subdividing|0.000113430510702,conduct|0.000104055914497,morph|0.000120861954342,referred|7.92779653337e-05,consolidate|0.000100612853645
neighborhood|0.000104868679276,systematic|0.000104751996168,markov|5.38160889265e-05,remeshing|0.000109492243624,evolve|0.00010189962296,prominent|9.3902635257e-05,2-4|4.73434474596e-05,keynote|3.8397149563e-05,recirculation|5.81767818763e-05,analysed|0.000123352205746,wing|5.42571016073e-05,mutually|0.000113117997583,straight-line|3.46180248073e-05,luman|7.46413317426e-05,section|3.91075585531e-05,asymptotic|0.000113430508701,privacy|0.000104055890205,interdisciplinary|0.000120861954292,orient|7.92776649962e-05,[user/machine|0.000100612829984
remarkably|0.00010486867918,enhancement|0.000104751993985,consecutively|5.38160060668e-05,patient'|0.000109492192224,sale|0.000101899595969,classifier'|9.39025748507e-05,publicly|4.72660278909e-05,confirming|3.83112018262e-05,induced|5.81418187902e-05,regulation|0.000123352205548,stay|5.41901818144e-05,conditional|0.000113117930588,18|3.46118507376e-05,anomalou|7.46347305097e-05,intersection|3.90577040729e-05,compelling|0.000113430504929,leveraging|0.00010405578972,presenting|0.000120861954088,react|7.92773262006e-05,[visualization]|0.000100612829984
included|0.000104868679106,node'|0.000104751993896,embassy|5.38157510235e-05,saliency|0.000109492131134,metal|0.000101899290329,received|9.39024614694e-05,witnessed|4.72623786243e-05,submission|3.82507312395e-05,everyday|5.81018830018e-05,noisy|0.000123352205461,co-citation|5.41816370108e-05,pyramid|0.000113117927005,putative|3.44753786613e-05,stretching|7.46322057857e-05,provide|3.9056568001e-05,exhibit|0.000113430503307,centrally|0.000104055538432,supplemented|0.000120861954023,focus-and-context|7.92766708987e-05,169|0.000100612829984
expression|0.000104868678674,4|0.000104751992667,employee'|5.38157509392e-05,cardiac|0.000109492130034,quantified|0.000101899288097,save|9.39020490319e-05,engaged|4.72623786195e-05,pitfall|3.8235132079e-05,core|5.80088655869e-05,evidence|0.000123352204967,panelist|5.41251320593e-05,contrast|0.000113117841542,homology|3.44560255329e-05,offline|7.46247518661e-05,cutaway|3.90316353918e-05,today|0.000113430502267,opinion|0.000104055533425,interpret|0.000120861954009,overly|7.92761151134e-05,systems]|0.000100612829984
system'|0.000104868678324,precision|0.000104751989441,contest|5.38149122641e-05,5|0.000109491955342,[8]|0.000101899282772,modify|9.39019810093e-05,lightnes|4.7227057533e-05,rooted|3.82149175329e-05,picked|5.79890999089e-05,two-fold|0.000123352204935,organizer|5.41251320323e-05,default|0.00011311773268,deploy|3.43792778573e-05,texplorer|7.4620379142e-05,radiologist|3.8962428212e-05,bounding|0.000113430498645,infinite|0.000104055460195,measuring|0.000120861953892,avoidance|7.92761144812e-05,splom|0.000100612719257
begin|0.000104868677941,exceed|0.00010475198574,lower-level|5.38146258433e-05,driving|0.000109491735921,emergency|0.000101899160212,framerate|9.39011803549e-05,fault|4.70204604418e-05,astrophysical|3.81284060906e-05,suspect|5.79043420271e-05,radiologist|0.000123352204328,favor|5.4064749499e-05,begin|0.000113117670636,microwave|3.43753717319e-05,counting|7.46203014015e-05,later|3.89524747971e-05,working|0.000113430492059,stimulu|0.000104055271345,decouple|0.000120861953883,covering|7.92750209487e-05,peeling|0.000100611313472
steer|0.00010486867708,side|0.000104751984051,multi-projector|5.3814457781e-05,distance-based|0.000109491718696,release|0.000101899088675,2-4|9.39011633936e-05,burden|4.70106280286e-05,monoscopic|3.80237627583e-05,ridge|5.78886022013e-05,web-based|0.00012335220399,importance-driven|5.40315252724e-05,disseminating|0.000113117643726,homeomorphic|3.4368410849e-05,roughnes|7.46184907929e-05,cost|3.89269391319e-05,alongside|0.000113430486334,meteorology|0.000104055033962,coalesce|0.000120861953755,detected|7.92746682576e-05,deliberately|0.000100610380776
protect|0.000104868676988,inspired|0.000104751981614,remembering|5.38018111115e-05,alongside|0.000109491584761,separated|0.000101898886628,vertex-based|9.39011626408e-05,viewpoint|4.70032969352e-05,rail|3.79827019191e-05,pen|5.78675621396e-05,gleaned|0.000123352203034,gpu|5.40270648165e-05,compose|0.000113117632214,clearer|3.43328448005e-05,sweeping|7.46053654566e-05,skull|3.89238010539e-05,reflected|0.000113430483319,fly|0.000104054367083,out-of-core|0.000120861953712,fetch|7.9274622567e-05,radiance|0.000100609741545
network-based|0.000104868676461,expressive|0.000104751977418,cable|5.38013379242e-05,recognizable|0.000109491472261,nine|0.000101898810331,bidirectional|9.3901162576e-05,obscure|4.69836078572e-05,psychiatry|3.79051201697e-05,interactive|5.78569318129e-05,sensitive|0.000123352202114,casual|5.40246514802e-05,putting|0.000113117570032,emphasise|3.42941645589e-05,weakness|7.46036756583e-05,radiance|3.88689821778e-05,dimensionality|0.000113430481703,collaborate|0.000104053940264,suspended|0.000120861953675,ineffective|7.92743704351e-05,probable|0.000100609060419
variant|0.000104868675359,plotting|0.000104751966833,occurred|5.37962284199e-05,pragmatic|0.000109491453806,non-trivial|0.000101898769474,pot|9.39009837475e-05,mixture|4.69835710289e-05,inflow|3.77293121081e-05,hide|5.78500746613e-05,realized|0.000123352201956,variance|5.40237781421e-05,statu|0.000113117501548,sequencing|3.4261930545e-05,regularization|7.4602712978e-05,binned|3.88608504345e-05,state-of-the-art|0.000113430479287,cosmology|0.000104053940264,key|0.00012086195365,lowest|7.9274233182e-05,25|0.000100609052919
living|0.00010486867382,bounding|0.000104751963903,badge|5.37876296481e-05,abnormality|0.000109491415044,informed|0.000101898683091,inertial|9.39004241675e-05,suit|4.69684238082e-05,mean|3.77161352569e-05,pre-computation|5.78470932944e-05,reinforced|0.000123352201786,7500|5.39305027874e-05,node'|0.000113117329734,affinity|3.42165590113e-05,augmentation|7.46017910242e-05,min|3.88323622867e-05,dramatically|0.000113430479244,bearing|0.000104053634076,comprise|0.000120861953638,newswire|7.92702184559e-05,inflexible|0.000100609050223
