Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20
avoidance|0.000114666992012,dataset|6.77716836866e-05,casual|7.83587082812e-05,warp|5.52879617451e-05,remember|5.60667214993e-05,team|6.71685598853e-05,hardware|8.86239858617e-05,protect|0.000103000940124,grouped|0.000121661301709,time-oriented|9.01672312287e-05,multi-source|9.67652672794e-05,airflow|9.6226362119e-05,finite-time|9.98823713147e-05,18|5.66277041911e-05,received|8.51141855262e-05,visibility-based|0.000111322428385,contradicting|7.13648952627e-05,panelist|0.000100237872876,supercomputing|8.67110183447e-05,high-throughput|8.43853200444e-05
overly|0.000114666991946,vistrail|6.77382745455e-05,cumulative|7.81679174746e-05,temporary|5.52322542321e-05,slightly|5.59741265888e-05,confinement|6.70308178818e-05,incident|8.85297099584e-05,commerce|0.000103000940124,labeled|0.000121661035386,projective|9.01500435089e-05,updating|9.67264870936e-05,microblogging|9.62197784688e-05,illuminating|9.98808455219e-05,agenda|5.66244078806e-05,proper|8.50706403667e-05,plugin|0.000111318795241,multiple-coordinated|7.13119665515e-05,organizer|0.000100237872775,2009|8.66978662048e-05,specimen|8.43813804371e-05
contextualized|0.000114666548021,coding|6.77298338911e-05,react|7.81141772841e-05,landing|5.51967202016e-05,contraction|5.59379862859e-05,richnes|6.70118771431e-05,main|8.85276700132e-05,negative|0.000103000737609,methodological|0.000121660981028,two-stage|9.01486808796e-05,blog|9.65897511668e-05,two-stage|9.61350076744e-05,everyday|9.98777305875e-05,widespread|5.64672291019e-05,qualitatively|8.50679087119e-05,richly|0.000111318743941,straight-line|7.12799027622e-05,co-occurrence|0.000100225618359,outcome|8.66946586124e-05,procedurally|8.43435923102e-05
additive|0.000114665712809,substantiate|6.77138814659e-05,incomplete|7.80921135714e-05,boat|5.5196720174e-05,2008|5.58712834669e-05,airline|6.70113884109e-05,received|8.8457814339e-05,tmy|0.000103000655379,photographic|0.000121660981026,suspected|9.01407846596e-05,rounding|9.64525414104e-05,zoomed|9.61307368242e-05,ftle|9.98586318428e-05,lieu|5.64431607507e-05,sph|8.50094968224e-05,substantiate|0.000111314984128,cardinality|7.12313592744e-05,data-dependent|0.000100222155736,cross-comparison|8.66561765226e-05,distorting|8.43435922694e-05
ignoring|0.000114664408733,invariance|6.76758214793e-05,replicate|7.80560323623e-05,2005-2007|5.5196720174e-05,decoupling|5.58645535507e-05,1998|6.69319001773e-05,encyclopedic|8.8379542954e-05,incoming|0.000103000655188,pathological|0.000121660342487,closed-form|9.01354803524e-05,unanticipated|9.6408568291e-05,view-frustum|9.60794083767e-05,embodiment|9.98528808283e-05,assembling|5.64057693639e-05,relativistic|8.49848150603e-05,aerosol|0.000111309423072,missing|7.12297135042e-05,bursty|0.000100213733888,generically|8.65090012521e-05,longitudinal|8.43241111635e-05
somewhat|0.000114663822606,knowledge-based|6.76729067847e-05,supercomputing|7.80231793092e-05,weaving|5.51852195048e-05,granularity|5.58563192849e-05,connectivity|6.68889218648e-05,key|8.83459333149e-05,flattened|0.000102998642869,region-of-interest|0.000121660065079,alignment|9.01345900952e-05,defense|9.63183165525e-05,panelist|9.6066786139e-05,interpretability|9.98518262644e-05,discuss|5.63873249512e-05,attenuation|8.49443354113e-05,prefetching|0.000111295893712,numeric|7.12167747583e-05,cost-effective|0.000100201358165,cartographer|8.65035396738e-05,gene|8.42778748091e-05
signal-to-noise|0.000114663822464,constraining|6.76593645879e-05,hmy|7.80061817391e-05,operated|5.51298718207e-05,2007|5.58194119639e-05,covering|6.68571767961e-05,intervention|8.8334091295e-05,ethnographic|0.000102998514107,invented|0.000121659921418,overview-first|9.01239984304e-05,droplet|9.63183165504e-05,pay|9.60445676841e-05,residual|9.98388119871e-05,psychiatry|5.62903903223e-05,right|8.48641428364e-05,gigabyte-sized|0.000111295893658,scale-space|7.12060072721e-05,encyclopedic|0.000100194725102,important|8.64966092578e-05,fruitful|8.41855072853e-05
shed|0.000114663117545,claim|6.76008659217e-05,intelligibly|7.80037609019e-05,intractable|5.50767048728e-05,offline|5.57597787075e-05,hessian|6.68270390169e-05,velocity|8.83084719828e-05,fun|0.000102998514046,lately|0.000121659917144,discriminating|9.01190811099e-05,feature|9.62480025559e-05,situated|9.601960149e-05,suppress|9.98285283075e-05,diffraction|5.62887527191e-05,sparse|8.48590247485e-05,synchronou|0.000111295893652,weakness|7.1158979922e-05,contradicting|0.000100194725102,cable|8.6462632472e-05,anova|8.41854979673e-05
stable|0.000114662779023,highlighted|6.75437960446e-05,projective|7.79993274316e-05,useles|5.50262857228e-05,gigabyte|5.57083785296e-05,sketch-based|6.68160043689e-05,residual|8.82956721574e-05,user-driven|0.000102998384522,consisted|0.000121659084072,laboriou|9.01190149762e-05,react|9.61908772918e-05,cascading|9.60176082104e-05,em|9.9820040563e-05,bottom-up|5.6173236663e-05,route|8.48069868036e-05,absence|0.000111294844471,geotime|7.11511667541e-05,depth-dependent|0.000100185630572,polari|8.64414072484e-05,object'|8.41763130946e-05
rounding|0.000114662344112,oblique|6.75149261238e-05,specimen|7.79880833088e-05,modeler|5.50147069413e-05,agreed|5.56338442783e-05,vanish|6.67619872139e-05,contradicting|8.82907625872e-05,abnormal|0.000102997914659,quantifying|0.000121659084053,strongly|9.01172928448e-05,seasonal|9.6188850592e-05,lagrangian-eulerian|9.59831015563e-05,interleaved|9.98191806153e-05,2011|5.60719002399e-05,topology|8.47754277476e-05,dendrogram|0.000111294663745,advanced|7.11468454443e-05,communication-minded|0.000100181374153,geographer|8.63658435444e-05,encoder|8.4141289794e-05
reflective|0.000114662343963,gpu-accelerated|6.74413350436e-05,time-coherent|7.78913618719e-05,natively|5.49676831734e-05,wild|5.56093843432e-05,elusive|6.66551318094e-05,removing|8.82896653395e-05,glean|0.000102997910591,focus-and-context|0.000121658473778,label|9.01142782717e-05,beforehand|9.61440489071e-05,goodnes|9.5978705866e-05,biconnected|9.98158961857e-05,supply|5.5996234998e-05,permitting|8.47259058176e-05,sculpting|0.000111294662633,overly|7.11379842716e-05,masking|0.00010017995138,geodemographic|8.59387969298e-05,optionally|8.41412897939e-05
acceptance|0.00011466197061,data-mining|6.74148508805e-05,heritage|7.78576440128e-05,geoscience|5.49186423303e-05,sketchines|5.55736467767e-05,loading|6.66383903956e-05,luminance|8.82858421245e-05,maliciou|0.000102997910549,elucidate|0.000121658067213,redefining|9.00862018927e-05,infographic|9.5893199289e-05,precede|9.59762469915e-05,flagging|9.98144949621e-05,tiling|5.57928203681e-05,computational|8.46621311614e-05,ineffective|0.000111292794457,invalid|7.11362396644e-05,clustered|0.000100179701065,multiview|8.59357014731e-05,allocated|8.41031655528e-05
obscure|0.000114660313762,constitute|6.73335231584e-05,f+c|7.78009342162e-05,processing|5.48944824631e-05,harder|5.55285991537e-05,hurt|6.64979352899e-05,conveying|8.82574740673e-05,selector|0.000102997275702,thereof|0.000121657998185,3000|9.0080878218e-05,journal|9.58931986656e-05,da|9.59753984834e-05,noticed|9.98144949621e-05,aging|5.57465774901e-05,create|8.46208687815e-05,max|0.00011129152051,reflectance|7.11063500226e-05,smoother|0.00010015767352,supplementary|8.59357014008e-05,releasing|8.41031655413e-05
forecaster|0.000114660313689,enrich|6.73004583021e-05,publicly-available|7.77720460376e-05,fixed|5.47731821679e-05,mind|5.54831485386e-05,3-d|6.64357523968e-05,perhap|8.82554813563e-05,vga|0.000102997275702,actionable|0.000121656789649,clustered|9.00781043442e-05,amazon'|9.58931986324e-05,printed|9.59679244921e-05,web-acces|9.98144949621e-05,lda|5.56719708347e-05,discretized|8.4581192055e-05,min|0.000111291520484,exponential|7.0928975392e-05,sketch-based|0.000100149484361,euler|8.57938476613e-05,incur|8.41031655411e-05
co-occurrence|0.000114660226054,entrance|6.72983413466e-05,2007|7.77397656378e-05,drug|5.47065744876e-05,indeed|5.53480339205e-05,situation|6.62311405113e-05,accordance|8.82312474216e-05,exhibiting|0.00010299665243,offline|0.000121655968098,aggregated|9.00719309011e-05,cable|9.58916468677e-05,disaster|9.59442339255e-05,time-stamp|9.98144949621e-05,module|5.55849176334e-05,marginal|8.45210509005e-05,api|0.000111285722101,online|7.08597560675e-05,radiograph|0.000100148588176,excel|8.56911266304e-05,pen-and-paper|8.40803443324e-05
standardized|0.000114660033182,strength|6.70933887151e-05,gpu|7.77314766006e-05,influx|5.46529400479e-05,gray|5.52472193895e-05,modular|6.61984817268e-05,raycaster|8.82188174712e-05,"""real""|0.000102996652039",flattening|0.000121655841232,torque|9.00693912212e-05,hospital|9.58566537522e-05,temporally|9.59386130444e-05,occuring|9.98144949621e-05,seam|5.54994732992e-05,lengthy|8.44724504985e-05,tune|0.000111284692678,brick|7.08244102455e-05,broadly|0.000100139796338,bridging|8.55975949081e-05,reactive|8.40803442649e-05
deferred|0.000114660033182,synthesi|6.70698930315e-05,reflective|7.77019999822e-05,environment|5.46470595846e-05,branch|5.52397688844e-05,feature-extraction|6.61825467146e-05,domain|8.81848890045e-05,geomechanic|0.000102996652013,evolf|0.000121654498554,educator|9.00622800082e-05,fraud|9.58176426059e-05,multi-attribute|9.59365614453e-05,screenshot|9.98144949621e-05,recommend|5.54859013791e-05,fulfill|8.44444378715e-05,high-|0.000111284190548,dof|7.08016816501e-05,&amp|0.00010013755225,intentional|8.55975949076e-05,bad|8.40460924014e-05
instability|0.000114659992787,oriented|6.69466720606e-05,rounding|7.77014727677e-05,academic|5.45984249892e-05,sna|5.50768451157e-05,imagine|6.61268939455e-05,occlude|8.81650701315e-05,wrapping|0.000102996600127,tandem|0.000121652774181,participation|9.0060569556e-05,newswire|9.56992250776e-05,vc|9.59299415045e-05,prox-card|9.98144949621e-05,combat|5.54712107179e-05,thereof|8.44434935668e-05,straightening|0.000111282641708,meteorology|7.07674193184e-05,outlier|0.000100131103135,mortality|8.5533689077e-05,clinically|8.40338225487e-05
fa|0.000114659685873,scanned|6.68931983803e-05,min|7.76918352552e-05,uncertainty-aware|5.45654860674e-05,faithfully|5.50230315113e-05,nonuniform|6.60642409019e-05,documentation|8.81646210622e-05,articulate|0.000102996337868,tuning|0.000121652454673,ibfv|9.00589198037e-05,poster|9.56836938089e-05,compose|9.5916208759e-05,gap|9.98001311031e-05,scented|5.53318031344e-05,envelope|8.43777453216e-05,multi-projector|0.00011127495662,participation|7.07305639058e-05,sunfall|0.000100127513159,vi|8.54951314324e-05,distort|8.40295346566e-05
preserved|0.000114659267711,understandable|6.68489722019e-05,lengthy|7.76918352425e-05,broadly|5.4550141982e-05,freeform|5.48345095169e-05,horizon|6.59811033034e-05,interpretable|8.81288761123e-05,participant|0.000102994621615,drug|0.000121652197899,interpreting|9.00555751848e-05,spectrometry|9.56285638896e-05,perhap|9.59136846478e-05,suspect|9.97901532512e-05,ineffective|5.51162942838e-05,compression|8.43301650474e-05,notational|0.00011127235179,query|7.0699956601e-05,semi-structured|0.000100121096922,2d/3d|8.54563716243e-05,seek|8.39589249018e-05
therapeutic|0.000114658398283,added|6.68402272264e-05,multi-gigabyte|7.76824703307e-05,imprecision|5.45394752256e-05,outdoor|5.47340494693e-05,icon|6.59340790376e-05,evolf|8.81095049692e-05,fault|0.00010299409407,publication|0.000121652175252,homeland|9.00439621788e-05,geoscientist|9.55620172972e-05,menu|9.59027208864e-05,nd|9.97892036537e-05,visualize|5.50442652059e-05,style|8.43281793771e-05,people'|0.000111269362907,operator|7.06969206964e-05,e|0.000100117743923,establish|8.54378542332e-05,blended|8.38946802701e-05
neurosurgical|0.000114658398277,absolute|6.68333885635e-05,artery|7.76823679732e-05,propagated|5.45394752241e-05,depth-dependent|5.47294089604e-05,desired|6.58614468257e-05,biopsy|8.80446601767e-05,dissemination|0.000102994094037,date|0.000121651895543,promise|9.00389616789e-05,cross-disciplinary|9.55425855873e-05,displace|9.58990510922e-05,color-based|9.97869759334e-05,aortum|5.49760262081e-05,human-computer|8.43079638314e-05,geotime'|0.000111265665093,afford|7.06366860409e-05,multi-touch|0.000100117579337,horizontally|8.53717114226e-05,proportion|8.38719225345e-05
randomized|0.0001146583939,publicly-available|6.67533209527e-05,surveillance|7.76811408703e-05,ibfv|5.45214707027e-05,evacuation|5.46713478405e-05,interfaces—graphical|6.58594689394e-05,semi-regular|8.79674304157e-05,restricting|0.00010299373677,aerosol|0.000121651303479,received|9.00377281343e-05,rs|9.54213119526e-05,instantiation|9.58672352389e-05,real-life|9.97851847116e-05,splom|5.48129552738e-05,diagnosing|8.41631629592e-05,userspsila|0.000111263825508,2007|7.05406587255e-05,social|0.00010009781706,badge|8.51952116343e-05,nspace|8.38502887561e-05
decisive|0.000114658393855,approximation|6.67461282549e-05,dispersed|7.76739232311e-05,scaled|5.45195734904e-05,viable|5.45932706817e-05,precipitation|6.58582505634e-05,experimental|8.79426348952e-05,engagement|0.000102993359051,yellow|0.000121650442245,predominant|9.00362967855e-05,collage|9.51820724013e-05,parallelize|9.5820103516e-05,self-reported|9.97851847116e-05,zoomed|5.4536260345e-05,package|8.41353664942e-05,supervised|0.000111263819774,pointed|7.05236288686e-05,promise|0.000100090305045,held|8.51928678037e-05,bioinformatic|8.3850089532e-05
pervade|0.00011465795077,elliptical|6.67345309142e-05,"computing,|7.76440012557e-05",seeking|5.44738140271e-05,altogether|5.45848561363e-05,learner|6.57404976869e-05,el|8.78825061045e-05,dramatic|0.000102993274899,assembled|0.000121649460176,tableau|9.00297564626e-05,stay|9.51820723575e-05,subtended|9.58176243084e-05,cost-effective|9.97842764952e-05,geodemographic|5.45054949821e-05,involving|8.41176433549e-05,finance|0.000111263238671,illustrated|7.05057312138e-05,hypothetical|0.000100089912215,contributed|8.51592506295e-05,coder|8.38475026612e-05
protect|0.00011465795077,tagged|6.66834114547e-05,participant|7.75793263264e-05,opinion|5.44449732771e-05,timestep|5.43104410941e-05,depiction|6.56929954654e-05,collection|8.78371611423e-05,grand|0.000102992913572,mock-up|0.000121649460118,attenuate|9.0024957648e-05,elucidate|9.51778815348e-05,line-type|9.58104094146e-05,explosion|9.97757354046e-05,interfering|5.44401435172e-05,preventing|8.40102191257e-05,claim|0.000111262868114,encyclopedic|7.04905586243e-05,cyber|0.000100079164566,gpu-based|8.51243514734e-05,elliptical|8.38339197758e-05
commerce|0.00011465795077,geotime'|6.66722901288e-05,feature-rich|7.75558505563e-05,portable|5.43362575379e-05,controlling|5.42159633002e-05,resilient|6.56804482177e-05,compare|8.77970171376e-05,neurosurgery|0.000102992883471,immersion|0.000121649460059,additive|9.00175852612e-05,deterministic|9.51230546017e-05,proteomic|9.5793266174e-05,systems—human|9.97757352148e-05,realized|5.44120312722e-05,algebraic|8.39582339737e-05,proxy|0.000111262781597,rendition|7.04367142411e-05,invited|0.000100075484754,participant'|8.50957748235e-05,constitute|8.3818241733e-05
outperform|0.000114657827069,epidemiology|6.66385405517e-05,immersion|7.74678347219e-05,formidable|5.43262170364e-05,conveniently|5.41972046589e-05,categorization|6.56073975783e-05,discretized|8.76796009012e-05,government|0.000102991579711,impacting|0.000121649414347,invited|9.00159385407e-05,bubble|9.50676792457e-05,pitfall|9.57898595892e-05,externalization|9.97632153917e-05,ago|5.44014098342e-05,sequence|8.38398829381e-05,substrate|0.000111256951392,250|7.03866171788e-05,audience|0.000100072203193,scored|8.50957748228e-05,sentinel|8.3757730246e-05
subdomain|0.000114656887741,dominated|6.66321783888e-05,hemodynamic|7.74449373331e-05,title|5.43254359776e-05,personality|5.37649911436e-05,approximately|6.55582407069e-05,n-d|8.76601277668e-05,ray-tracing|0.000102991279373,dendrogram|0.000121649355217,chromatic|9.00135151874e-05,inadequate|9.50492355823e-05,hemodynamic|9.57869423376e-05,extrapolate|9.97631405233e-05,spotting|5.43613657859e-05,big|8.37432145254e-05,drill-down|0.000111256524894,digraph|7.03866171147e-05,brighter|0.000100066585135,norm|8.50881648974e-05,in-core|8.3752924464e-05
amplifying|0.000114656887741,triage|6.6626529846e-05,separatrice|7.73615220631e-05,commodity|5.43142694856e-05,longstanding|5.34672152266e-05,sequence|6.55431348734e-05,answering|8.76237792885e-05,expect|0.000102990915478,sculpting|0.000121649353937,informally|9.00118356275e-05,semi-supervised|9.50416226239e-05,120|9.57842076207e-05,happened|9.97504903042e-05,protect|5.43432480874e-05,cable|8.36356576264e-05,resorting|0.000111251445534,mapping|7.03627520115e-05,doorway|0.000100066585101,binned|8.50587473431e-05,fraction|8.3752924389e-05
putative|0.000114656887741,brainstorming|6.66265298058e-05,profiling|7.7345216043e-05,synthesizing|5.42517674985e-05,programmable|5.34580655781e-05,parent-child|6.55237316936e-05,devising|8.76141801413e-05,fraction|0.000102990373767,absence|0.000121649353781,kml|9.00118356272e-05,sustainable|9.50346139882e-05,c2|9.57754068058e-05,redundancy|9.97376717091e-05,wall-sized|5.43169821867e-05,hospital|8.3530050995e-05,stylized|0.000111251398061,big|7.03020718559e-05,soil|0.000100066585101,dvr|8.49371936285e-05,coded|8.37202272591e-05
seem|0.000114656790331,signal-to-noise|6.65545945291e-05,entitled|7.73452159537e-05,comprehensibility|5.42381790699e-05,homeland|5.31104164651e-05,ancestor|6.55237316936e-05,multi-core|8.7594110779e-05,contingency|0.000102989940601,inhibit|0.000121649293788,multifaceted|9.00118356272e-05,investigator|9.49216439418e-05,flood|9.56863855757e-05,equalization|9.97376714844e-05,multiprocessor|5.42847470609e-05,deploying|8.34935164467e-05,npr|0.000111251397284,orthopedic|7.03015820429e-05,older|0.000100066585101,2005|8.48123978176e-05,neurovascular|8.36834260322e-05
